Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
The Secret Agent,Joseph Conrad,"The bell, hung on the door by means of a curved ribbon of steel, was difficult to circumvent.","Anarchists, fiction, Conspiracies, fiction, Bombings, fiction, Terrorism, fiction, Royal Greenwich Observatory, fiction, Drama, Trading companies, Dutch, Classic Literature, Moles (Spies), Political, British and Irish fiction (fictional works by one author), English literature, Africa, fiction, Fiction, psychological, London (England), fiction, Fiction, political, Large type books, English Romances, Romance Ingles, English fiction, Drama (dramatic works by one author), Terrorists, fiction, Fiction, thrillers, espionage, General, Jewish, Christian, Biographical, Medical, Suspense, Science Fiction, Religious, Psychological, Occult & Supernatural, Mystery & Detective, Hard-Boiled, Historical, Fantasy, Classics, Modern & contemporary fiction (post c 1945), Radicalism, Collected works (single author, multi-form), Fiction, mystery & detective, general, Novela policíaca inglesa, American fiction (fictional works by one author), England, fiction, Children's fiction, Mystery and detective stories, Conrad, Joseph, 1857-1924. Secret agent, Conrad, Joseph, Secret agent (Conrad, Joseph), Conspiration -- Romans, nouvelles, etc, Anarchistes -- Romans, nouvelles, etc, Attentats à la bombe -- Romans, nouvelles, etc, Play, Terrorism, Fiction, Conspiracies, Anarchists, Bombings",1907,No page count available,"ger, ara, spa, ita, eng, fre",No rating,https://openlibrary.org/works/OL39108W,https://covers.openlibrary.org/b/id/8239401-M.jpg
Les Trois Mousquetaires,"Alexandre Dumas, Auguste Maquet","On the first Monday of the month of April, 1626, the market-town of Meung, in which the author of the ""Romance of the rose"" was born, appeared to be in as perfect a state of revolution as if the Huguenots had just made a second Rochelle of it.","History, Fiction, Swordsmen, France in fiction, Accessible book, Protected DAISY, Vietnamese language books, Swordplay, Juvenile fiction, Adventure and adventurers, Spanish language materials, Romans, nouvelles, etc. pour la jeunesse, Histoire, Combat au sabre, Novela juvenil, Historia, Adventure fiction, Spanish language, Reading materials, Fiction, historical, France, fiction, Continental european fiction (fictional works by one author), Three musketeers (fictitious characters), fiction, Fiction, action & adventure, French language materials, Social conditions, Adventure stories, General, French fiction, Ying yu, Yu yan du wu, Chang pian xiao shuo, Romance literature, Fiction, historical, general, Children's fiction, Adventure and adventurers, fiction, Paris (france), fiction, Mongolian literature, Historical fiction, Abenteuerroman, Russian language materials, Classic Literature, OverDrive, New York Times reviewed, France, Comics & graphic novels, historical fiction, France -- History -- Louis XIII, 1610-1643 -- Fiction, Adventure and adventurers -- Fiction, Swordsmen -- Fiction, Épéistes, Fiction, general, France -- History -- Louis XIII, 1610-1643 -- Fiction., Fiction, romance, historical, general, Continental european drama (dramatic works by one author)",1844,No page count available,"pol, ger, mon, vie, wel, chi, fre, fin, ita, tur, und, swe, heb, dut, spa, enm, gre, rus, eng, hun, por, glg, alb",No rating,https://openlibrary.org/works/OL36861W,https://covers.openlibrary.org/b/id/11929973-M.jpg
Die Blechtrommel,Günter Grass,"GRANTED : I AM an inmate of a mental hospital; my keeper is watching me, he never lets me out of his sight; there's a peephole in the door, and my keeper's eye is the shade of brown that can never see through a blue-eyed type like me.","Fiction, History, German Historical fiction, Dwarfs, German Political fiction, Political fiction, 1945-1955, Translations into English, German fiction, Historical fiction, German language materials, Duits, German poetry, Letterkunde, German literature, German drama, LITERATURE, NOVEL, Germany, fiction, Poland, fiction, Fiction, historical, People with disabilities, fiction, Fiction, historical, general, Novela política, Historia, Ficción, Novela histórica, Novela, Romans, nouvelles, Histoire, Enanos, Roman allemand, Kleinwüchsiger, Romance Alemao, Translations into Spanish, Novela histórica alemana, Traducciones al español, Germanic literature",1959,No page count available,"spa, ger, fin, ara, ita, eng",No rating,https://openlibrary.org/works/OL67334W,https://covers.openlibrary.org/b/id/419922-M.jpg
Eva Luna,Isabel Allende,"SHE went by the name of Belisa Crepusculario, not because she had been baptized with that name or given it by her mother, but because she herself had searched until she found the poetry of ""beauty"" and ""twilight"" and cloaked herself in it.","Spanish language books, Spanish fiction, Storytellers, Fiction, Spanish language materials, Short stories, Orphans, Spanish language, Novela chilena, Chilean fiction, Political activists, Love stories, Fiction, romance, general, South america, fiction, Journalists, fiction, Fiction, political, Large type books, Latin American fiction, Argentine Short stories, Manners and customs, Translations into English, Social life and customs, Readers, Fiction, general, English fiction, Fiction, short stories (single author), Latin america, fiction, Argentina, fiction, Wales, fiction, Südamerika, Frau, Belletristische Darstellung",1987,No page count available,"eng, fre, ger, tur, por, chi, ita, spa",No rating,https://openlibrary.org/works/OL1905263W,https://covers.openlibrary.org/b/id/3205240-M.jpg
Le Comte de Monte Cristo,Alexandre Dumas,"ON the 24th of February, 1815, the watch-tower of Notre-Dame de la Garde signalled the arrival of the three-master Pharaon, from Smyrna, Trieste, and Naples.","France -- History -- 19th century -- Fiction, France, Fiction, France in fiction, History, Adventure and adventurers in fiction, Readers, French language, Adventure and adventurers, Translations into Yiddish, Pirates in fiction, Pirates, Adventure stories, Revenge in fiction, Revenge, False arrest, Social life and customs, Sailors, False arrest in fiction, Historical fiction, Sailors in fiction, Language study, French, Accessible book, Protected DAISY, Friendship, Betrayal, French literature, Translations into Tagalog, French literature, study and teaching, Classic, romance, suspense, drama, love, Children's fiction, Adventure and adventurers, fiction, France, history, 1799-1914, fiction, France, fiction, Fiction, action & adventure, Fiction, historical, general, French language materials, Historia, Venganza, Novela, Novela histórica, Juvenile fiction, Loyalty, Zhang pian xiao shuo, Fiction, historical, Continental european fiction (fictional works by one author), French fiction, Translations into Polish, Fiction, romance, historical, general, Translations into Chinese, Chinese fiction, Translations from French, Fiction, general, Judeo-Arabic literature, Action & Adventure - General, Historical - General, Juvenile Historical Fiction, Spanish: Grades 3-4, Literary Criticism & Collections / General, Tales, Escapes, Prisons, Prisoners",1830,No page count available,"ara, arm, tel, pol, ger, mon, vie, ben, chi, fre, fin, yid, ita, tur, jrb, tgl, swe, und, mul, heb, dut, spa, rus, eng, guj, por, jpn",No rating,https://openlibrary.org/works/OL36287W,https://covers.openlibrary.org/b/id/14566393-M.jpg
Twilight,Stephenie Meyer,"I'd never given much thought to how I would die--though I had reason enough in the last few months--but even if I had, I would not have imagined it like this.","New York Times bestseller, nyt:series_books=2008-03-15, School & Education, Vampires, Juvenile Fiction, Fiction, Children's Books - Young Adult Fiction, Science Fiction, Fantasy, & Magic, Children: Young Adult (Gr. 10-12), Schools, Love & Romance, Horror & Ghost Stories, Juvenile Fiction / Horror & Ghost Stories, High schools, Children's 12-Up - Fiction - Horror, High school students, First loves, Vampires, fiction, Schools, fiction, Washington (state), fiction, Children's fiction, Love, fiction, cheese, Graphic novels, Adaptations, Large type books, Vampiros, Ficción juvenil, Escuelas secundarias, Escuelas, nyt:hardcover-graphic-books=2010-04-04, Edward Cullen (Fictitious character), Comic books, strips, Bella Swan (Fictitious character), Twilight (Meyer, Stephenie), Motion pictures, juvenile literature, Motion pictures, Chinese language, Chang pian xiao shuo, Simplified characters, Russian language materials, Interpersonal attraction, Upside-down books, Teenagers, Comics & graphic novels, romance, Comics & graphic novels, fantasy, Translations into Chinese, Werewolves, American fiction, Yan qing xiao shuo, Interpersonal relations, fiction, Youth, fiction, High school, Junge Frau, Vampir, Verlieben, School stories, Reading materials, Children's books, Spanish language, Novela juvenil, Spanish language materials, Translations from English, Portuguese fiction, Novela estadounidense, Novela, Interpersonal relations, Polish language materials, Romans, nouvelles, etc. pour la jeunesse, Écoles, Love, Young adult fiction, Persistence, Friendship, Romans, nouvelles, Élèves du secondaire, Écoles secondaires, Premier amour, Amour, Roman pour jeunes adultes, Persévérance, Amitié, Paranormal, Occult & Supernatural. . ., Romance, Paranormal, Social Themes, Dating & Sex, Außenseiterin, Gefahr, Tochter, Weibliche Jugend, Wohnungswechsel, Supernatural fiction, Mishnah, American Young adult fiction, Roman pour jeunes adultes américain, Comics & graphic novels, fantasy, general",2005,No page count available,"gre, chi, eng, vie, rus, ger, por, pol, ind, ara, tur, spa, fre",No rating,https://openlibrary.org/works/OL5720023W,https://covers.openlibrary.org/b/id/12641977-M.jpg
Breakfast at Tiffany's,"Truman Capote, Karen Klassen, Enrique Murillo, Ramon Folch i Camarasa","Es zieht mich stets dorthin zurück, wo ich einmal gelebt habe, zu den Häusern, der Gegend.","American Short stories, Manners and customs, Fiction, Social life and customs, Translations into Russian, American fiction, Gay men, Interpersonal relations, Gay authors, Young women, Relations with women, American fiction (fictional works by one author), Roman américain, New York Times reviewed, Tiffany and Company, Fiction, general, Conduct of life, Boys, Death, Stepmothers, Mothers, Friendship, Fiction, coming of age, Fiction, biographical, New york (n.y.), fiction, Friendship, fiction, Southern states, fiction, Junge Frau, Nonkonformismus, English language, Romance norte americano",1956,No page count available,"ukr, chi, fre, ita, cze, jpn, rus, por, spa, ger, heb, eng",No rating,https://openlibrary.org/works/OL1992167W,https://covers.openlibrary.org/b/id/100108-M.jpg
Le fantôme de l'opéra,Gaston Leroux,"It was the evening on which MM. Debienne and Poligny, the managers of the Opera, were giving a last gala performance to mark their retirement.","Fiction, Opera, Composers, Phantom of the Opera (Fictitious character), Readers, English language, Horror stories, Chinese language, Chinese, Reading comprehension, Foreign speakers, Textbooks for foreign speakers, Study and teaching, Translations into English, Opera de Paris, French fiction, Romance fiction, Psychological fiction, Horror tales, Fiction, thrillers, Children's fiction, Paris (france), fiction, France, fiction, Phantom of the opera (fictitious character), fiction, Composers, fiction, Fiction, gothic, Fiction, horror, Readers for new literates, Musical fiction, Musicals, Adaptations, Juvenile fiction, Singers, History",1911,No page count available,"tur, jpn, spa, ger, por, ita, fre, chi, eng",No rating,https://openlibrary.org/works/OL1833989W,https://covers.openlibrary.org/b/id/8245407-M.jpg
The House of Mirth,Edith Wharton,Selden paused in surprise.,"Fiction, Single women, Social classes, Drama, Social life and customs, Classic Literature, Social status, Social values, open_syllabus_project, Roman, Manners and customs, American fiction (fictional works by one author), Fiction, romance, general, Fiction, psychological, Single women, fiction, New york (n.y.), fiction, Fiction, general, Social conditions, Fiction, historical, American literature, Separated women, Triangles (Interpersonal relations), Social norms, Upper class, Married people, Women, Fiction, historical, general, Young women, Classes sociales, Romans, nouvelles, Femmes seules, Wharton, edith, 1862-1937, Theater, united states, history",1905,No page count available,"spa, eng, fre, fin",No rating,https://openlibrary.org/works/OL98587W,https://covers.openlibrary.org/b/id/9329539-M.jpg
The Turn of the Screw,Henry James,"The story had held us, round the fire, sufficiently breathless, but except the obvious remark that it was gruesome, as on Christmas Eve in an old house a strange tale should essentially be, I remember no comment uttered till somebody happened to note it as the only case he had met in which such a visitation had fallen on a child.","Children, Children in fiction, England in fiction, English language, Fathers and daughters, Fiction, Ghost stories, Governesses, fiction, Governesses in literature, Telegraphers, Textbooks for foreign speakers, Young women, Supernatural, Romance Norte Americano, Correspondence, Business Men's Art Club of New York, United States. Bureau of Labor Statistics, Statistics, Business Men's Art Club of San Francisco, Diseases, Business Men's Art Club of Chicago, Cost and standard of living, Air, United States, Pacific Coast Borax Company, Occupational mortality, Cost of Medical care, Purchasing power, Medical statistics, Pollution, Criticism and interpretation, Manners and customs, Social life and customs, Psychological fiction, Orphans, Americans, American literature, Man-woman relationships, fiction, Romance fiction, Domestic fiction, American fiction (fictional works by one author), England, fiction, Fiction, psychological, Fiction, short stories (single author), Large type books, American fiction, English fiction, New York Times reviewed, Literary criticism, Turn of the screw (James, Henry), James, henry, 1843-1916, American fiction, history and criticism, 19th century, British and irish fiction (fictional works by one author), James, henry , 1843-1916, Governesses--england--fiction, Ps2116 .t8 1998, 813/.4, Children's fiction",1898,No page count available,"eng, fre, ger, jpn, por, chi, spa",No rating,https://openlibrary.org/works/OL276437W,https://covers.openlibrary.org/b/id/8237598-M.jpg
A Princess of Mars,Edgar Rice Burroughs,I AM A very old man; how old I do not know.,"John Carter (Fictitious character), Fiction, Classic Literature, Dejah Thoris (Fictitious character), Princesses, Princesses in fiction, Science fiction, Translations into Russian, Fantasy, Barsoom, Large type books, Fiction, science fiction, action & adventure, Carter, john (fictitious character), fiction, Barsoom (imaginary place), fiction, Fiction, science fiction, general, Fiction, action & adventure, Social life and customs, Folklore, Music and dance, Manners and customs, American literature, Fiction, romance, science fiction, Fiction, thrillers, suspense, American Science fiction, Romans, nouvelles, Carter, John (Fictitious character)--Fiction, Dejah Thoris (Fictitious character)--Fiction, Princesses--Fiction, Mars (Planet)--Fiction",1917,No page count available,"rus, und, eng, spa",No rating,https://openlibrary.org/works/OL1418187W,https://covers.openlibrary.org/b/id/207226-M.jpg
Daisy Miller,Henry James,"At the little town of Vevey, in Switzerland, there is a particularly comfortable hotel.","Fiction, Americans, Young women, Americans in fiction, Young women in fiction, Europe in fiction, Drama, Social life and customs, United States in fiction, Women travelers, Motion picture plays, Travel, Classic Literature, Historical Fiction, Romance, Juvenile fiction, History, Adventure and adventurers, Ghost stories, Horror tales, American National characteristics, Animals, Children's stories, English, Short stories, Jungles, Mowgli (Fictitious character), American fiction (fictional works by one author), Europe, fiction, Young women, fiction, Fiction, psychological, Large type books, Horses, Vampires, American literature, Americans--europe--fiction, Ps2116 .d3 2007, 813.4",1877,No page count available,"ita, fre, spa, ger, eng",No rating,https://openlibrary.org/works/OL276328W,https://covers.openlibrary.org/b/id/6482238-M.jpg
Ivanhoe,Sir Walter Scott,"THE Author of the Waverley Novels had hitherto proceeded in an unabated course of popularity, and might, in his peculiar district of literature, have been termed L'Enfant Gate* of success.","Fiction, History, Knights and knighthood, Jews, Sir Ivanhoe, Wilfred of (Fictitious character), Anglo-Saxons, Juvenile fiction, Normans, Readers, Triangles (Interpersonal relations), Chivalry, German language, Translations into French, Translations from English, Crusades, English literature, French literature, Medieval Civilization, Classic Literature, British and irish fiction (fictional works by one author), Great britain, fiction, Fiction, romance, historical, Jews, fiction, England, fiction, Fiction, historical, Templars, Fiction, historical, general, Large type books, Historical fiction, Children's fiction, Great britain, history, fiction, Richard i, king of england, 1157-1199, fiction, Great britain, history, plantagenets, 1154-1399, fiction, Knights and knighthood, fiction",1800,No page count available,"und, spa, ger, rus, vie, fre, gle, eng",No rating,https://openlibrary.org/works/OL863808W,https://covers.openlibrary.org/b/id/314235-M.jpg
Rebecca,Daphne du Maurier,LAST NIGHT I dreamt I went to Manderley again.,"Married women, Cornwall (England : County), Remarriage, Remarried people, Fiction, Drama, Suspense fiction, Open Library Staff Picks, English fiction, Wives, England Gothic fiction, Love stories, Smugglers, Gothic fiction, England, Reading Level-Grade 9, Reading Level-Grade 10, Reading Level-Grade 11, Reading Level-Grade 12, Fiction, gothic, British and irish fiction (fictional works by one author), Cornwall (england : county), fiction, Fiction, romance, suspense, Married people, fiction, English literature, Fiction, classics, Social life and customs, Folklore, Fiction in english, self esteem, love, man and woman love, psycology, Cornwall (County), Man-woman relationships, fiction, Country homes",1938,No page count available,"eng, rus, fre, ger, heb, gre, pol, chi, vie, ita, spa",No rating,https://openlibrary.org/works/OL36633W,https://covers.openlibrary.org/b/id/8238729-M.jpg
Les fleurs du mal,Charles Baudelaire,"Losque, par un decret des puissances supremes,","Traducciones al español, Translations into Spanish, Translations into English, French Poets, Biography, Psychoanalysis, French language books, French poetry, Literatura francesa, Criticism and interpretation, Poesia, Poesia francesa, French language materials, Poetry (poetic works by one author), Poetry, collections, New York Times reviewed, French literature, 18.25 French literature, Correspondence, 19th century, South Dennis, Massachusets, Artists' books, Critique et interprétation, Fleurs du mal (Baudelaire, Charles), Manuel, Poésie française, Gedichten, Illustraties, Frans, Romance literature, Poesi a francesa, Baudelaire, charles, 1821-1867, French poetry, translations into english, Illustrations, Illustration of books, Poetry, Collected works (single author, multi-form)",1855,No page count available,"eng, rus, fre, ger, mul, heb, por, cze, dut, ita, spa",No rating,https://openlibrary.org/works/OL1158921W,https://covers.openlibrary.org/b/id/8236412-M.jpg
The Magician's Nephew,C.S. Lewis,This is a story about something that happened long ago when your grandfather was a child.,"Fantasy, Juvenile fiction, Cartoons and comics, Fiction, Fairy tales, Narnia (Imaginary place), Reading list, Magic, Romance norte americano, Fantasy fiction, Armstrong Elementary, 4th grade, 3rd and 4th grades, St. Marks, Witches, Good and evil, Imaginary Voyages, Translations from English, Children's stories, German, Children: Grades 2-3, Children: Grades 4-6, Children's fiction, Magic, fiction, Narnia (imaginary place), fiction, Child and youth fiction, Science fiction, fantasy, horror, Adventure and adventurers, fiction, Friendship, fiction, Witches, fiction, Literature and fiction, juvenile, Fiction, fantasy, general, Fiction, general, Magicians, Christian fiction",1955,No page count available,"chi, kor, und, ger, swe, jpn, fre, spa, pol, ice, arm, eng, ita, rus",No rating,https://openlibrary.org/works/OL71042W,https://covers.openlibrary.org/b/id/1072931-M.jpg
Guess How Much I Love You,"Sam McBratney, Anita Jeram",No description available,"Fiction, Juvenile fiction, Love, Fathers and sons, Bedtime, Hares, Ficción juvenil, Padre e hijo, Hora de acostarse, Amor, Specimens, Conejos, Amour, Ouvrages pour la jeunesse, Vietnamese language materials, Bilingual, Board books, Children's picture book, Pictorial works, Animals, Rabbits, Children's picture books, Children's stories, English, Translations into German, Drama, Juvenile films, Parent and child, Spring, Children's fiction, Fathers and sons, fiction, Bedtime, fiction, Love, fiction, Rabbits, fiction, Colors, Emotions, fiction, Picture books, Toy and movable books, Parent and infant, Romance fiction, Romance-language fiction, Blind, Books and reading, Love stories, Adventure and adventurers, fiction, Russian language, Russian language materials, Children's books, Eltern, Kind, Liebe, Feldhase, Children's Books/Ages 4-8 Fiction, Social Issues - Emotions & Feelings, Children: Preschool, Animals - Rabbits, Family - General, Juvenile Fiction / Classics, Classics, Humorous Stories, Children's Books/Baby-Preschool, Children: Kindergarten, Bedtime & Dreams, Family - Parents, Children's Baby - Boardbooks, Juvenile Fiction / Bedtime & Dreams, Preschool Picture Story Books, Juvenile Fiction / Social Situations / Emotions & Feelings, Translations into Irish, American fiction, Social Situations - Emotions & Feelings, Children's Audio - 4-8, Toys, Dolls, & Puppets, Audio - Children's, France, fiction, Orphans, fiction, Spies, fiction, Rider, alex (fictitious character), fiction, Child and youth fiction, Non-classifiable, Animals, fiction, Picture books for children",1839,No page count available,"rus, wel, eng, chi, mul, gem, ger, glg, dut, spa, gla, gle, fre, kor",No rating,https://openlibrary.org/works/OL58402W,https://covers.openlibrary.org/b/id/13282906-M.jpg
A Midsummer Night's Dream,William Shakespeare,"1.1 Theseus, duke of Athens, is planning the festivities for his upcoming wedding to the newly captured Amazon, Hippolyta.","Drama, Courtship, Plays, Hippolyta (Greek mythology), Theseus (Greek mythology), Juvenile drama, Children's plays, English, Stage history, Textual Criticism, Nonfiction, Description and travel, Sources, Juvenile literature, Criticism and interpretation, Critique et interprétation, Classic Literature, English Young adult drama, Amateur theater, English drama, Open Library Staff Picks, Fairy plays, Silhouettes, Theater, Quartos, Problems, exercises, Cortejo amoroso, German Prints, Comedias, Teatro, Fantasy, Literary Criticism, English drama (Comedy), Midsummer night's dream (Shakespeare, William), Man-woman relationships, fiction, History and criticism, Shakespeare, William, 1564-1616, Courtship -- Drama, Athens (Greece) -- Drama, Children''s plays, Dramatic production, Atenas (Grecia), Hipólita (Mitología griega), Teseo (Mitología griega), Magic, Adaptations, Gesher (Theater company : Tel Aviv, Israel), Specimens, Theater programs, Comedy, British and irish drama (dramatic works by one author), Shakespeare, william, 1564-1616, midsummer night's dream, Shakespeare, william, 1564-1616, adaptations, English literature, study and teaching, Drama (dramatic works by one author), Shakespeare, william, 1564-1616, juvenile literature, English literature, British and irish fiction (fictional works by one author), Large type books, Drama, british and irish, Fiction, general, Children's plays, Children's fiction, Fairies, fiction, Cartoons and comics, Dreams, fiction, Shakespeare, william, 1564-1616, criticism and interpretation, Drama, collections, Comic books, strips, Juvenile fiction, Study and teaching (Secondary), Literature, Shakespeare, william, 1564-1616, comedies, Theatre, Shakespeare, William. A midsummer night's dream, Education, Rhaeto-Romance/Romansh literature, Rhaeto-Romance/Romansh drama, Texts translated into Rhaeto-Romance/Romansh, Children's literature, Continental european drama (dramatic works by one author), DRAMA / General, Relaciones hombre-mujer, Comedies, Forced removal and internment, 1942-1945, Shakespeare, Graphic novels, Comics & graphic novels, manga, general, Comics & graphic novels, literary, Comics & graphic novels, adaptations, Shakespeare, william , 1564-1616, Theseus, Hippolyta (greek mythology)--drama, Courtship--drama, Dreams in literature, Poetry, Film adaptations, Film and video adaptations",1600,No page count available,"ukr, afr, ger, dan, chi, fre, fin, epo, ita, mul, kor, heb, dut, cat, cze, spa, enm, roh, rus, eng, hrv, urd, por, jpn",No rating,https://openlibrary.org/works/OL259010W,https://covers.openlibrary.org/b/id/7205924-M.jpg
Poirot investigates,Agatha Christie,I was standing at the window of Poirot's rooms looking out idly on the street below.,"Hercule Poirot (Fictitious character), Private investigators, Chief Inspector Japp (Fictitious character), Belgians, English Detective and mystery stories, Detective and mystery stories, Fiction, Captain Hastings (Fictitious character), English Short stories, Historical Fiction, Mystery, Romance, England, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, short stories, Fiction, mystery & detective, collections & anthologies, Fiction, crime, Fiction, mystery & detective, historical, Private investigators -- England -- Fiction, Detective and mystery stories, English, Belgians -- England -- Fiction, Poirot, Hercule (Fictitious character) -- Fiction, Murder, Investigation, Meurtre, Romans, nouvelles, Enquêtes, Fiction, mystery & detective, general, Private investigators, fiction, Fiction, general, Fiction, short stories (single author), Mind and body, Social sciences",1924,No page count available,"eng, fre, ger, und, chi, dut, ita, spa",No rating,https://openlibrary.org/works/OL471940W,https://covers.openlibrary.org/b/id/13670505-M.jpg
Cranford,Elizabeth Cleghorn Gaskell,"IN the first place, Cranford is in possession of the Amazons; all the holders of houses above a certain rent are women.","Fiction, Older women, Villages, Sisters, Female friendship, Country life, Women, Social life and customs, Classic Literature, Drama, Romance, Literature, Children's fiction, British and irish fiction (fictional works by one author), England, fiction, Sisters, fiction, Friendship, fiction, Fiction, religious, England -- Fiction, Sisters -- Fiction, Pastoral fiction, Villages -- Fiction, Older women -- Fiction, Female friendship -- Fiction, Romans, nouvelles, Mœurs et coutumes, Manners and customs, English literature, Sœurs, Femmes âgées, Amitié féminine, Textbooks for foreign speakers, High interest-low vocabulary books, Readers for new literates, English language, Readers (Secondary), Readers, English language, juvenile literature, Fiction, general, Problems, exercises, Reading comprehension, Readers (Adult), Single women, fiction, English Pastoral fiction",1853,No page count available,"fre, fin, spa, und, eng",No rating,https://openlibrary.org/works/OL1103093W,https://covers.openlibrary.org/b/id/5188445-M.jpg
In Cold Blood,"Truman Capote, Avel.lí Artís Gener, Jesús Zulaika Goicoechea","Das Städtchen Holcomb liegt auf der Weizenhochebene von West Kansas, eine weite einsame Gegend, die selbst für die anderen Kansaner "" hinter dem Mond"" liegt.","True, Crime, Murder, Mystery, Cas, Études de, Meurtre, Análisis de casos, Asesinato, Case studies, Murder -- Kansas -- Case studies., Smith, Perry Edward, 1928-1965, Kansas, Hickock, Richard Eugene, 1931-1965, Murder, kansas, True crime, Criminology and law enforcement, Large type books, American, Bäuerliche Familie, Roman, Deutsch, Ausgabe, Mord, Amerikanisch, Criminal investigation, united states, Investigation, Fiction, coming of age, Fiction, humorous, general, Ukraine, fiction, World war, 1939-1945, fiction, Authors, fiction, Grandparents, fiction, Fiction, family life, Fiction, jewish, Jews, fiction, Fiction, Etudes de Cas, Clutter family, Homicide, Murder--kansas--case studies, Literatura norte-americana, Romance, Asesinato--kansas--estudio de casos, Hv6533.k3 c3 1993, 364.1/523/0978144",1709,No page count available,"jpn, fre, ger, eng, heb, spa, chi, rus, ita",No rating,https://openlibrary.org/works/OL1992198W,https://covers.openlibrary.org/b/id/228066-M.jpg
Death on the Nile,Agatha Christie,"""Linnet Ridgeway!"" ""That's her!"" said Mr. Burnaby, the landlord of the Three Crowns.","Belgians, Fiction, Hercule Poirot (Fictitious character), Private investigators, English Detective and mystery stories, murder, Historical Fiction, Mystery, Romance, Poirot, Hercule (Personaje literario), Detectives privados, Novela, Belgas, Ficción, Agatha Christie, Detective, Hercule Poirot, Classic, British, Literature, Audiobook, Braile, Cruiseship, Travel, Asea, Crime, Suspense, Humour, Investigadores privados, Egypt, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Private investigators, fiction, Large type books, Detective and mystery stories, Roman, Roman policier, Français (langue), Lectures et morceaux choisis, English literature, Fiction, crime, Fiction, thrillers, suspense, Fiction, mystery & detective, general, Fiction, thrillers, crime, Fiction, family life, general, Zhen tan xiao shuo, Zhang pian xiao shuo, Comic books, strips",1937,No page count available,"chi, fre, ita, fin, gre, jpn, rus, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL471724W,https://covers.openlibrary.org/b/id/14066646-M.jpg
Don Quixote,Miguel de Cervantes Saavedra,"En un lugar de la Mancha de cuyo nombre no quiero acordarme, vivio hace mucho tiempo un hidalgo alto y seco de carnes que rondaba los cincuenta anos y tenia fama de hombre bueno.","Don Quixote (Cervantes Saavedra, Miguel de), Quotations, Knights and knighthood, Social life and customs, Fiction, Classic Literature, Don Quixote (Fictitious character), Early works to 1800, Dictionaries, Literatura picaresca, España, Readers, Caballeros y caballería, great_books_of_the_western_world, Squires, Spanish fiction, Illustrations, Relatos de aventura, Criticism and interpretation, Spanish Adventure fiction, Dulcinea, Real Academia Española,, Characters, Dulcinea (Fictitious character), Rhetoric, Spanish Proverbs, Spanish literature, Quests, History, Study and teaching (Secondary), Chivalry, Vida social y costumbres, Spanish language, Composition and exercises, Ficción, Long Now Manual for Civilization, Sancho Panza (Fictitious character), Manners and customs, Spanish language materials, Spanish: Adult Fiction, Classics, General, Literature - Classics / Criticism, Continental european fiction (fictional works by one author), Spain, fiction, Don quixote (fictitious character), fiction, Fiction, action & adventure, Fiction, historical, Dulcinea (fictitious character), fiction, Romance literature, Cide Hamete Benengeli (Fictitious character), Open Library Staff Picks, Humor, Pictorial works, Literature, Comic books, strips, Comics & graphic novels, general, Modern Literature, Spanish, Knights and knighthood, fiction, Wishbone (fictitious character), fiction, Dogs, fiction, Chivalry, fiction, Fiction, general, NOVELAS ESPAÑOLAS, Novela española, Translations into English, Bibliography, Adventure stories, Literary, Shōsetsu-Shōsetsushū, Biography, Literatura española, Appreciation, NOVELISTAS ESPAÑOLES, BIOGRAFIA, Crítica e Interpretación, Fiction, romance, general, Dalziel Brothers, Spanish Authors, Quixote, Don quixote (fictitious character)--fiction, Knights and knighthood--spain--fiction, Pq6329 .a2 2003b, 863/.3, World literature, Fiction subjects, Peoples & cultures - fiction, Literature, collections, Politics and government",1600,No page count available,"dan, glg, vie, ita, alb, fre, ger, heb, gre, por, ara, und, hrv, spa, eng, gle, tel, baq, chi, swe, mar, hin, ori, rus, yid, jpn, srp, lat, dut",No rating,https://openlibrary.org/works/OL503666W,https://covers.openlibrary.org/b/id/14428305-M.jpg
La casa de los espíritus,Isabel Allende,"Barrabás llegó a la familia por vía marítima, anotó la niña Clara con su delicada caligrafía.","Chilean literature, Translations into English, Spanish American literature, Chilean Authors, Chilean Women authors, open_syllabus_project, NOVELAS CHILENAS, Modern Literature, magical realism, Fiction, Man-woman relationships, Italian fiction, Spanish language books, Familia, Family, Relaciones familiares, Family relationships, Autoras chilenos, Families, Conflict of generations, Social life and customs, Spirits, Familie, Man-woman relationships in fiction, Fiction, family life, Fiction, political, Latin america, fiction, Large type books, Spanish fiction, Spanish language, Chilean fiction, Domestic fiction, Spanish language materials, Novela chilena, Family life, Love, Domestic relations, FamiliasFiction, Novela, Fiction, family life, general, Chile, fiction, South america, fiction, Fiction, general, Readers, Geisterhaus (Motion picture), FICTION / Historical, FICTION / Literary, Relations entre hommes et femmes, Spanish literature, In translation, Literary, Historical, Romance literature",1982,No page count available,"dut, fre, ger, eng, vie, spa, rus, ita",No rating,https://openlibrary.org/works/OL1905255W,https://covers.openlibrary.org/b/id/3205226-M.jpg
